title,digest,url,date,author,mid
夜读 | 负重前行内心笃定，更能行稳致远,玉不琢不成器，人不磨不成才,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649387037&amp;idx=1&amp;sn=9011ea311174a80fbf65d8df52a15049&amp;chksm=87f77486b080fd90470caa50706a23fe417b22e4af94c6379aea502c17f2987f808281660747&amp;scene=27#wechat_redirect,2018-03-11 21:59:08,0,2649387037
关于2018楼市，两会传来7句话，值得关注！,住有所居、安居宜居！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649387017&amp;idx=1&amp;sn=f79c3e30b4c0d0cbc5712764370820ea&amp;chksm=87f77492b080fd842260140ec2984e5a69896446c788473e14c74c842a3a3c57ff88e9f354b1&amp;scene=27#wechat_redirect,2018-03-11 19:48:41,0,2649387017
夜读 | 最大的教养，是尊重自己爱的人,最好的教养，不仅是对陌生人彬彬有礼，更重要的是尊重自己最爱的人。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649387141&amp;idx=1&amp;sn=1f74fa1cf004526a4919e311a556451f&amp;chksm=87f7741eb080fd0839923127b2343c5ac3979e8dbafdaf253df483e6e43dfc36b1d09f43921c&amp;scene=27#wechat_redirect,2018-03-12 22:38:49,0,2649387141
十三届全国人大一次会议举行第三次全体会议,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386978&amp;idx=1&amp;sn=973f927f857420a83807d73653c3f275&amp;chksm=87f76b79b080e26f3d5012173b30e493219ba9c002e6174f6e9e98ccfebf7682ca7098eceb1e&amp;scene=27#wechat_redirect,2018-03-11 15:14:47,0,2649386978
这条通道@你,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386966&amp;idx=1&amp;sn=654b24d1392c29f29b2b1e38f90af293&amp;chksm=87f76b4db080e25b46fc061708dd8da71dc7a03a6965518aa641cccdc931c6feb3e403eb0448&amp;scene=27#wechat_redirect,2018-03-11 12:20:38,0,2649386966
人民的通道,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386964&amp;idx=1&amp;sn=f1d632fd79cea690929728319db838c3&amp;chksm=87f76b4fb080e259bc8e931ff24e4cb7ce9294c5a10c9499be83d70ad88489151b7151c8413b&amp;scene=27#wechat_redirect,2018-03-11 12:07:38,0,2649386964
世界＠中国两会,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386937&amp;idx=1&amp;sn=e29fe9cf757ca09b53078add5296181e&amp;chksm=87f76b22b080e23448efa45748839e66465d6193939addb746d860bea24740f0169579f0c2c2&amp;scene=27#wechat_redirect,2018-03-11 10:28:17,0,2649386937
年,如是,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386929&amp;idx=1&amp;sn=ed66e7a9ace24d9948ff1e2b6d72105b&amp;chksm=87f76b2ab080e23c327205b4712a62ab2b68bcb3872cffbdf27cc8d42ae530f02a1dad5762ed&amp;scene=27#wechat_redirect,2018-03-11 09:24:36,0,2649386929
两会上，这部电影被点名了三次！,没想到这么火！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386925&amp;idx=1&amp;sn=615ec3345e55c53a4c24748273184a19&amp;chksm=87f76b36b080e2206b8e939c716be15aafc24fadcf1e73d0d070293d9e5b8bd5e7bba2b46b76&amp;scene=27#wechat_redirect,2018-03-11 08:04:01,0,2649386925
习近平：努力开创新时代军民融合深度发展新局面,习近平出席解放军和武警部队代表团全体会议,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649387106&amp;idx=1&amp;sn=1381fe078ad981b8333f2cdf3ef49604&amp;chksm=87f774f9b080fdef8627de96fcf4a047de267a80c50243ecc3af918d306fdbf81159fa6c0180&amp;scene=27#wechat_redirect,2018-03-12 20:11:37,0,2649387106
夜读 | 好家风胜过千万名校,好的家风，很重要，更得益于传承。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386889&amp;idx=1&amp;sn=5596b052c3a73d6618ac1d0f1108f1db&amp;chksm=87f76b12b080e2046dc8e350ce3af9bd013ae547e5ffbf4cbdcb8ca0e8ce10beb89c74c1f289&amp;scene=27#wechat_redirect,2018-03-10 21:48:01,0,2649386889
习近平：法治是各级领导干部知识体系中的基础内容,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386868&amp;idx=1&amp;sn=5a74bec07e57e41b86ed52d2d81a27b4&amp;chksm=87f76befb080e2f946efaa68f5aac7929d6174c3e86847a3202782c960dabd6501390822b2bd&amp;scene=27#wechat_redirect,2018-03-10 19:04:45,0,2649386868
这位委员痛批形式主义官僚主义，建议聚焦&quot;关键少数&quot;抓落实,对形式主义和官僚主义来一场深入革命，向文山会海持续“亮剑”,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386842&amp;idx=1&amp;sn=6218e64cccb0ca238029b69db516e2df&amp;chksm=87f76bc1b080e2d737cc24ba059e36a848dfc8785c550b85c5788078fee795f9c1f9f4c5c6dc&amp;scene=27#wechat_redirect,2018-03-10 17:59:39,0,2649386842
景,在最美的风景里与你相遇,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386834&amp;idx=1&amp;sn=f467993dce0b2970e04d0977e3cb6a57&amp;chksm=87f76bc9b080e2df18f690824e4cec2fca72fd9750157e3129c277452d9e44a27c7d49015a76&amp;scene=27#wechat_redirect,2018-03-10 16:12:22,0,2649386834
今晚放电影,咱们看电影去！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386779&amp;idx=1&amp;sn=254f395bdfa387789b2060f98ba0113a&amp;chksm=87f76b80b080e296bf1b66be23c13048a37fff3474be7c314b68227073006de71684d10dddeb&amp;scene=27#wechat_redirect,2018-03-10 12:28:35,0,2649386779
高级！“媒体大脑”想陪你聊聊“两高”这五年,新表述的背后是“两高”的历史担当！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386759&amp;idx=1&amp;sn=50d1aff8e32294d6ece77dd2f933b395&amp;chksm=87f76b9cb080e28a209da5a9e613bc933a989a20d018c57cbc6f01f34a0e43168a27aff45ddf&amp;scene=27#wechat_redirect,2018-03-10 10:26:19,0,2649386759
速看！你的“五险一金”又有新变化！,速看！你的“五险一金”又有新变化！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386744&amp;idx=1&amp;sn=a1432ed8cd9a15a67a40acf64e84a59b&amp;chksm=87f76a63b080e3757c4c9eff81cbad88e20100e740c2c8b6ec9ccde7ff3e0f8b69c14aed8697&amp;scene=27#wechat_redirect,2018-03-10 08:33:06,0,2649386744
快讯！十三届全国人大一次会议经投票表决通过了宪法修正案,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386986&amp;idx=1&amp;sn=197c9926388cd255223b57c0553ff17b&amp;chksm=87f76b71b080e267785cbe42093af6b339df5ea7e059f8f42921754dd1a240a62d5b95612707&amp;scene=27#wechat_redirect,2018-03-11 15:58:48,0,2649386986
早知天下事,○十三届全国人大一次会议举行第二次全体会议，听取和审议“两高”报告。\n○习近平应约同美国总统特朗普通电话。\n○2月份全国居民消费价格同比上涨2.9%。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386743&amp;idx=1&amp;sn=89ae67872bcacc892fe0dc2a1a3d31a3&amp;chksm=87f76a6cb080e37aa9ceee3f292af0b296cf24b361e896165ee409d51a5dc31ecaa7d9e8499b&amp;scene=27#wechat_redirect,2018-03-10 05:25:00,0,2649386743
习近平应约同美国总统特朗普通电话,着重就当前朝鲜半岛局势和两国关系深入交换意见。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386723&amp;idx=1&amp;sn=08873d3ad56945792459ab886a70f6c1&amp;chksm=87f76a78b080e36e97d955050baacbecb5d1c352dce5e957240bef42ea6309d58e5f4ea476a4&amp;scene=27#wechat_redirect,2018-03-09 23:20:30,0,2649386723
夜读 | 活好当下，才能走得更远,找到属于自己最适合的节奏，才更有可能创造自己的黄金时代。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386716&amp;idx=1&amp;sn=49c01adc4659c72617a574154d020a3b&amp;chksm=87f76a47b080e351cc94cef1b8f3e2951933c2d35b7a7d6de768c6cba0d0a5d4aa74b5be3aed&amp;scene=27#wechat_redirect,2018-03-09 22:00:34,0,2649386716
新华社受权播发宪法修正案,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649387050&amp;idx=1&amp;sn=4646cc1c9398e9e2155971704e87f48a&amp;chksm=87f774b1b080fda7245ccd2e535490f0f1fb30cb2a2ad3f295d4ead3d84b95b6bbe8afa988c7&amp;scene=27#wechat_redirect,2018-03-11 22:56:22,0,2649387050
关于司法，你关心的那些大事儿都在这儿了！,转发，收藏！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386687&amp;idx=1&amp;sn=8bb944d72e857d01a497b591ff7196b3&amp;chksm=87f76a24b080e332ddf863944d346d356b6a97f855de4722e471ec136a3c729bc21c01d8f576&amp;scene=27#wechat_redirect,2018-03-09 19:21:55,0,2649386687
从“两会时间”感受习近平的乡村牵挂,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386741&amp;idx=1&amp;sn=9d31a4df8e5c34a5c8642b8b078da62d&amp;chksm=87f76a6eb080e37888a29f892565f382f96dc6aab505a21256e5e6d0485d6b26199eca28ab74&amp;scene=27#wechat_redirect,2018-03-10 07:30:00,0,2649386741
刚刚，两高报告上又出现了二维码，请您检阅！,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386639&amp;idx=1&amp;sn=57c156fd8012a5c90ed177ad5b7d33f2&amp;chksm=87f76a14b080e302f8cdf298e87df05b3a4ea015b44f777a1eb5cf5705d411e628219e434501&amp;scene=27#wechat_redirect,2018-03-09 14:18:47,0,2649386639
早知天下事,○习近平李克强栗战书赵乐际分别参加全国人大会议一些代表团审议。\n○十三届全国人大一次会议主席团举行第三次会议。\n○白宫敦促朝鲜在美朝领导人会面之前采取行动。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386921&amp;idx=1&amp;sn=ee3d3a9e4897f1235cc6abf99432c0c4&amp;chksm=87f76b32b080e2240965b9b2829b46daf50b4de44c38f6b6d3a0bd750a750450e3942611ffab&amp;scene=27#wechat_redirect,2018-03-11 05:22:00,0,2649386921
韩国官员：金正恩请韩方向美方转达与特朗普会面的意愿,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386613&amp;idx=1&amp;sn=55f670e1c8367c26448e24be581cd240&amp;chksm=87f76aeeb080e3f8010b74287a0fd038e9d8a25620226635ceec33b9c11a125515a069d7f023&amp;scene=27#wechat_redirect,2018-03-09 08:28:01,0,2649386613
这些案件写入了最高法工作报告，听听周强的评价,信息量很大,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386662&amp;idx=1&amp;sn=6f34ac47d78d1529c0d19a67e33b7665&amp;chksm=87f76a3db080e32be242160cfc1cbdcc184b8a1f5c0cce9b55607e5a43bb912396cab93ad650&amp;scene=27#wechat_redirect,2018-03-09 16:34:45," ",2649386662
新华时评：以人民群众的好口碑为政绩追求,功成不必在我并不是消极、怠政、不作为,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386712&amp;idx=1&amp;sn=c55f91fd8d821e69102815f4e5c00291&amp;chksm=87f76a43b080e3556f3d6a1b07ea2696e6448fa00a89ecb67c0e9cb0924ecc699a50a1fa8a0a&amp;scene=27#wechat_redirect,2018-03-09 20:30:45,0,2649386712
小伙病房求婚白血病女友，他说的这句话让人泪崩！,相信爱与奇迹！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386610&amp;idx=1&amp;sn=55e0efe6be8c1b70dc2eaacaac4498eb&amp;chksm=87f76ae9b080e3ffe92b814842a942adc3a50c7d8735d3cfe526a1b65e604519cab036c09e26&amp;scene=27#wechat_redirect,2018-03-09 08:13:38,0,2649386610
夜读 | 不要在&quot;没油&quot;的时候，才想起能帮助你的人,人与人之间的交往，一定要懂得这点。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386589&amp;idx=1&amp;sn=80af382660c13a0efc352f618c6811e0&amp;chksm=87f76ac6b080e3d06abce182d9c9c42325b133b99e0bf0c1abd3d976b2cc53a98e2a5ce8e331&amp;scene=27#wechat_redirect,2018-03-08 22:24:15,0,2649386589
AR新闻亮相全国两会！扫一扫你的身份证，有惊喜！,赶快试试！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386577&amp;idx=1&amp;sn=1c7a5c76a946951ac4a0d478c8d733c9&amp;chksm=87f76acab080e3dc0b2f39e9595a45bb4fbe85d3c692752cc9840a1bafe58cda6219e5a17eba&amp;scene=27#wechat_redirect,2018-03-08 21:11:40,0,2649386577
习近平总书记向女同胞致以节日祝贺,习近平到山东代表团参加审议,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386570&amp;idx=1&amp;sn=5092c731e5e2404a9678cc982b717541&amp;chksm=87f76ad1b080e3c7217a5faf472570208aa81ea3f51f9524b9c987c87dfd6e2c0478c981f21c&amp;scene=27#wechat_redirect,2018-03-08 19:43:35,0,2649386570
早知天下事,○习近平李克强王沪宁赵乐际韩正分别参加全国人大会议一些代表团审议。\n○十三届全国人大一次会议主席团举行第二次会议。\n○全国妇联在京举行“三八”国际妇女节纪念暨表彰大会。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386609&amp;idx=1&amp;sn=e12a0356303fb927917811d34e823df4&amp;chksm=87f76aeab080e3fca9e894d775f3ff46a84baca9cc41452c0cecfefa37058902f5073125d191&amp;scene=27#wechat_redirect,2018-03-09 03:02:19,0,2649386609
路,​提到“路”，你会想到什么？,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386629&amp;idx=1&amp;sn=f9b68b0f19bc8764c631264455e4737f&amp;chksm=87f76a1eb080e308c6d414497307eb42711c92ee5856947d72a998ed30a22f431a79138b202e&amp;scene=27#wechat_redirect,2018-03-09 11:51:36,0,2649386629
比电影更燃！这就是《红海行动》背后的真实故事……,必看！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386520&amp;idx=1&amp;sn=f9b1a45e68b9eac1cc305070ff547e67&amp;chksm=87f76a83b080e3956ea5327f7cc5d6e06267185b46740d5e436c462f7b44f75fa9ecc8de6c18&amp;scene=27#wechat_redirect,2018-03-08 14:49:49,0,2649386520
&quot;更懂你&quot;是什么感觉，答案在这里,厉害了！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386485&amp;idx=1&amp;sn=1c75a8c5a1492aa136e898844ad866d9&amp;chksm=87f7696eb080e078eca74648ea25c53391ef6700a50b78c3347d63a5249d4b99241255d1c50d&amp;scene=27#wechat_redirect,2018-03-08 07:30:43,0,2649386485
早知天下事,○习近平李克强栗战书汪洋王沪宁赵乐际韩正分别参加全国人大会议一些代表团审议。\n○“三八”国际妇女节中外妇女招待会在京举行。\n○美国国务院宣布对朝鲜进行新的制裁。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386484&amp;idx=1&amp;sn=f9eb56b7c8e18b53886914059c860e2e&amp;chksm=87f7696fb080e07908d9c3be7b6b267564e1b7bc65b66a662d3dd3304394c117a91390b839a3&amp;scene=27#wechat_redirect,2018-03-08 05:25:00,0,2649386484
夜读 | 那些麻烦你的事，其实在为你的成长铺路搭桥,解决麻烦比嫌弃麻烦的价值要大很多。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386461&amp;idx=1&amp;sn=335f57aaa61e8de9bd6c19e5e56b0045&amp;chksm=87f76946b080e0506aef3a6a527e66e215990a3645338c1e1e840379a7771c9ae230a77b869a&amp;scene=27#wechat_redirect,2018-03-07 22:38:09,0,2649386461
今年政府的钱都会花在哪儿？一起翻开&quot;国家账本&quot;看看,“真金白银”助力发展！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386438&amp;idx=1&amp;sn=cf4df1f7f7aa5c8ea0cf2eecf9b7713d&amp;chksm=87f7695db080e04ba0fa281c299cad7f9ada0fc084b0dbcdf3c91c13e6ed0b43b614f916c454&amp;scene=27#wechat_redirect,2018-03-07 20:52:34,0,2649386438
王毅怒斥这种人：“中国人的败类！”,抓得好！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386560&amp;idx=1&amp;sn=3ce68222496a7ffcc1d79c12e127122a&amp;chksm=87f76adbb080e3cda43973f448b9609d14d000b762b7bfb7bc049045af18257022c52a75daeb&amp;scene=27#wechat_redirect,2018-03-08 17:45:57,0,2649386560
这就是新时代中国特色大国外交！刚刚，王毅这些话很提气！,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386515&amp;idx=1&amp;sn=13e7cda44d9edef4a5ee8737fc247702&amp;chksm=87f76a88b080e39e43675d8e8ed85bee4dc78d13bb5548ce43d9f0baba2d4ea2aa1b86e2a105&amp;scene=27#wechat_redirect,2018-03-08 12:35:18,0,2649386515
@半边天：今天是你们的节日！,祝“半边天”们节日快乐！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386486&amp;idx=1&amp;sn=78290b5273752190d817eefc25986ecb&amp;chksm=87f7696db080e07b45a62fa9be7d7f90baa8c90bfc72f554e1f268662fb5c8f5a9a3d4a515cd&amp;scene=27#wechat_redirect,2018-03-08 08:16:22,0,2649386486
习近平：发展是第一要务，人才是第一资源，创新是第一动力,习近平代表来到广东团,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386436&amp;idx=1&amp;sn=d1dc70e0e065ae26d700c45f4525f27a&amp;chksm=87f7695fb080e049389f70c79037d4901580d9ee5dd0bb7004bbe1553fd3b82e5e5758196c2a&amp;scene=27#wechat_redirect,2018-03-07 19:24:59,0,2649386436
春节期间年味不够浓？这个县政府为此公开致歉……,必看！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386411&amp;idx=1&amp;sn=7ad5fc2bff90e5934ee18e69a1806aa6&amp;chksm=87f76930b080e026111b7edc9035b6e692d2ecaba97a02549774a5e66d45469d75e0aee05c43&amp;scene=27#wechat_redirect,2018-03-07 16:24:59,0,2649386411
刚刚，美国宣布对朝鲜进行新的制裁！,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386370&amp;idx=1&amp;sn=0c18293f56678bb7f2787c254846ff94&amp;chksm=87f76919b080e00f9648450ea6d694b772262c953f4d208262e9f656acd300a644b71fa8d40a&amp;scene=27#wechat_redirect,2018-03-07 14:00:07,0,2649386370
新华时评：让群众办事“最多跑一次”,少进门、少跑路、少折腾,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386367&amp;idx=1&amp;sn=2d87a9437b3598e1f28b2ce25f55ee8f&amp;chksm=87f769e4b080e0f2093ad09ef69cd2dad9ef51b32097228c587d5c5b2f5d2f9d2aec2492e649&amp;scene=27#wechat_redirect,2018-03-07 12:31:00,0,2649386367
@所有人，你有一份来自政府工作报告的考卷，请查收！,你有一份来自政府工作报告的考卷，请查收！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386356&amp;idx=1&amp;sn=338c99eb25b27817766b4a29b006799f&amp;chksm=87f769efb080e0f9ce6d598d00832d676c99a565471fcad5ec95ea57031d97e2ceb54bd29a01&amp;scene=27#wechat_redirect,2018-03-07 08:05:59,0,2649386356
早知天下事,○《中华人民共和国宪法修正案（草案）》（摘要）发布。\n○工信部：今年7月1日前取消流量“漫游”费。\n○韩国特使：韩朝将于4月底举行首脑会晤。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386355&amp;idx=1&amp;sn=efaa2d0042069fbd218a54fcf4a62b99&amp;chksm=87f769e8b080e0fea4d2ef7a52e8401db40411570b920a892124edc6eb0f0b9d660daf7a7b23&amp;scene=27#wechat_redirect,2018-03-07 05:25:00,0,2649386355
夜读 | 没有谁能比得过默默努力的你,这世上没有绝对的好事，也没有绝对的坏事。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386343&amp;idx=1&amp;sn=c52bf193fa936494357531e7f78fcd47&amp;chksm=87f769fcb080e0ead7b77d1360c567b531963e6267e902b6da81dc1a11586b57fb42a4b3927e&amp;scene=27#wechat_redirect,2018-03-06 23:03:47,0,2649386343
突发！一架俄罗斯运输机在叙利亚俄空军基地坠毁，32人遇难,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386336&amp;idx=1&amp;sn=3f4cdf839e2c6ed91689fe8f0de02764&amp;chksm=87f769fbb080e0edb593d6e246704737988afc5058a8489e84549d61f319c91319d67e2772c3&amp;scene=27#wechat_redirect,2018-03-06 22:18:09,0,2649386336
定了！今年7月1日前取消流量“漫游”费,终于等来了！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386305&amp;idx=1&amp;sn=cc3483bb01b278cae6a6b4b757b864f7&amp;chksm=87f769dab080e0cc0300995066a2c9a7ce3e00f5f8dfcd5f40a4ec05d6ed2209e152b6bb2b64&amp;scene=27#wechat_redirect,2018-03-06 20:55:59,0,2649386305
朝韩商定4月底在板门店举行首脑会晤！,韩方称朝鲜明确表达朝鲜半岛无核化意愿。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386298&amp;idx=1&amp;sn=7f921adff2e729a65c3ac709e03cc81b&amp;chksm=87f769a1b080e0b7d5cb6bf770f08274c9b0fff0bf9b21d0468e5c2dcb40bbbdc8faeeade339&amp;scene=27#wechat_redirect,2018-03-06 20:22:59,0,2649386298
​《中华人民共和国宪法修正案（草案）》（摘要）,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386292&amp;idx=1&amp;sn=67f464b2ca48ad20a382bfa9f14f7510&amp;chksm=87f769afb080e0b93027a4ffd4d7a06bc3032237ffeb5ae8510a30b8d49fddb5f773427901fa&amp;scene=27#wechat_redirect,2018-03-06 18:55:02,0,2649386292
厉害了！年轻姑娘辞职回村，用PPT做了件大事......,抓羊走丢，种树挨打，这个姑娘为什么没有离开？,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386285&amp;idx=1&amp;sn=8f58310e5f0612b2d0212639c9eb72f6&amp;chksm=87f769b6b080e0a09dc16ad6594c4ab0250653d795915999cb9bd4d57252ce1a1b37e6e39ff3&amp;scene=27#wechat_redirect,2018-03-06 17:12:20,0,2649386285
@所有人：别眨眼！这里有一份会“动”的报告,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386257&amp;idx=1&amp;sn=24c16f389c6a1acc80c991a5e6c511ef&amp;chksm=87f7698ab080e09cd3a46b7f8992d52e64f78c8fe94b1bac167adcdef4a71b84dbfa8e75c6e5&amp;scene=27#wechat_redirect,2018-03-06 13:24:49,0,2649386257
习近平为什么在内蒙古参选人大代表？听听他本人怎么说,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386255&amp;idx=1&amp;sn=94fd3229a304518e82fcf45b79f1be27&amp;chksm=87f76994b080e082d5a142c9e5178d771d36bf01c45496b06eb1646b1183ab38f9359e8595b4&amp;scene=27#wechat_redirect,2018-03-06 11:42:10,0,2649386255
“媒体大脑”也在学习政府工作报告，机器发现了这些看点！,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386238&amp;idx=1&amp;sn=3252636c78825e6413d478d6ca241952&amp;chksm=87f76865b080e173df5aaacd715dc8682f11a7c762aa8621ee812894368add3db57c23fb0922&amp;scene=27#wechat_redirect,2018-03-06 08:25:40,0,2649386238
最全！一图看懂2018政府工作报告,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386236&amp;idx=1&amp;sn=81665f61aeb6d0a45f8cd8549c2c7f1c&amp;chksm=87f76867b080e171e26034a6a71d8b3407676757e4025fe0795a9d6bb32c8e7798ae538c9e3c&amp;scene=27#wechat_redirect,2018-03-06 07:34:24,0,2649386236
早知天下事,○习近平参加内蒙古代表团审议。\n○我国新能源汽车连续三年产销量全球第一。\n○“快舟十一号”火箭计划年内首飞。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386235&amp;idx=1&amp;sn=3a5141dc432508a635ece9018bf2d96a&amp;chksm=87f76860b080e176e2b4d1497ae3d619bfbbce08fab9a19e41d10c4246629ec0ba2f204e39dc&amp;scene=27#wechat_redirect,2018-03-06 05:30:00,0,2649386235
夜读 | 生活中的艰难是一种磨练，在暗处滋养更好的我们,一切都会过去，而那些过去的，将会变成亲切的纪念。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386214&amp;idx=1&amp;sn=9234f1c48cdd6b30d8c92a22f0733e3e&amp;chksm=87f7687db080e16b90bd369171025607f037421dceda6a3373f95d8f36970c72f11b2887295b&amp;scene=27#wechat_redirect,2018-03-05 21:54:46,0,2649386214
习近平：内蒙古产业发展不能只盯着羊、煤、土、气,习近平代表来到内蒙古团,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386190&amp;idx=1&amp;sn=304624e56ea0e2d35b67fa10612f6664&amp;chksm=87f76855b080e14318f7d24c05a47e19f150fa3e8a5977d19316c40df477b46a279169b95438&amp;scene=27#wechat_redirect,2018-03-05 19:48:56,0,2649386190
做新时代雷锋，今年我要做___件好事，立此存证,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386187&amp;idx=1&amp;sn=5d8a30a0224e96c9ea45fc60938e15a4&amp;chksm=87f76850b080e146d9cbda1aa395c73826509a614b178c4fba040246190e3840236ebfb8b139&amp;scene=27#wechat_redirect,2018-03-05 19:08:34,0,2649386187
@周总理：如您所愿！今天，我们相会于中华腾飞世界时,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386170&amp;idx=1&amp;sn=24a141aaf044d44ba21d7d9c0f1a9042&amp;chksm=87f76821b080e137479d04074f022357fbf9434c98dc72e0c148d37839e42712d9780419bbd4&amp;scene=27#wechat_redirect,2018-03-05 16:41:04,0,2649386170
百米通道，国策与民意共振共鸣！听听他们说了些什么,,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649386156&amp;idx=1&amp;sn=c9201eca025e65e87233d9d0972cd15d&amp;chksm=87f76837b080e121c0e5bc5eec3130da68dbc9166bade447a5666054be859d2e888689fc319e&amp;scene=27#wechat_redirect,2018-03-05 15:59:37,0,2649386156
